9.15766 0.103513 299.512 -6.02263 0.584115 -219.379
9.14107 0.103676 296.163 -7.59551 -0.450932 -219.777
9.1279 0.102384 293.924 -8.61845 -1.14006 -220.094
9.10509 0.098363 290.551 -10.1073 -2.15758 -220.646
9.0879 0.0943228 288.293 -11.0654 -2.8162 -221.063
9.05926 0.0863044 284.888 -12.4435 -3.75847 -221.762
9.03834 0.0797203 282.606 -13.3188 -4.34636 -222.275
9.00438 0.0681362 279.162 -14.5589 -5.15 -223.114
8.96751 0.0547313 275.69 -15.7028 -5.83748 -224.031
8.94144 0.0449357 273.36 -16.4069 -6.21856 -224.684
8.90029 0.0292251 269.837 -17.3675 -6.65547 -225.723
8.87162 0.0182533 267.471 -17.9398 -6.84663 -226.452
8.82699 0.00139044 263.891 -18.6882 -6.96799 -227.597
8.7963 -0.00990597 261.484 -19.1095 -6.93227 -228.391
8.74912 -0.026551 257.842 -19.6175 -6.70308 -229.623
8.71705 -0.0372296 255.392 -19.8696 -6.43718 -230.468
8.66834 -0.0522643 251.682 -20.1117 -5.8797 -231.763
8.63562 -0.0614393 249.186 -20.1791 -5.41072 -232.641
8.5865 -0.0736314 245.405 -20.1347 -4.57798 -233.972
8.5539 -0.0805594 242.861 -20.006 -3.94735 -234.864
8.50556 -0.0889269 239.008 -19.6617 -2.90757 -236.198
8.4739 -0.0930482 236.415 -19.3306 -2.16362 -237.081
8.42758 -0.0969023 232.49 -18.6817 -0.992445 -238.384
8.39767 -0.0978619 229.849 -18.1485 -0.187469 -239.233
8.35459 -0.0968324 225.854 -17.2004 1.03375 -240.467
8.32725 -0.0944955 223.167 -16.4721 1.84333 -241.256
8.2886 -0.0885559 219.106 -15.241 3.02612 -242.381
8.26458 -0.0830274 216.378 -14.3321 3.77841 -243.085
8.23146 -0.0725284 212.257 -12.8451 4.82524 -244.064
8.21147 -0.0641769 209.492 -11.7772 5.45217 -244.658
8.18484 -0.0498831 205.321 -10.0717 6.25723 -245.454
8.16946 -0.039363 202.526 -8.87278 6.68703 -245.916
8.15012 -0.0224729 198.315 -6.99501 7.14468 -246.5
8.13545 -0.00476874 194.087 -5.0391 7.35116 -246.944
8.12835 0.00717248 191.261 -3.70183 7.33885 -247.16
8.12181 0.0248019 187.015 -1.66176 7.09562 -247.359
8.12023 0.0360897 184.181 -0.288537 6.79178 -247.407
8.12204 0.0518852 179.93 1.7741 6.1443 -247.352
8.12603 0.0614297 177.099 3.14101 5.5997 -247.23
8.13615 0.073931 172.858 5.16173 4.6414 -246.923
8.1456 0.0808923 170.038 6.47912 3.92526 -246.636
8.16373 0.0890558 165.823 8.39382 2.76427 -246.088
8.17836 0.0928854 163.023 9.62002 1.94913 -245.648
8.20394 0.0961073 158.845 11.3688 0.692519 -244.882
8.2233 0.0965457 156.075 12.4663 -0.152122 -244.306
8.25555 0.0946452 151.946 13.9974 -1.40336 -243.351
8.27904 0.0917066 149.211 14.935 -2.21227 -242.661
8.317 0.0848999 145.14 16.2074 -3.36319 -241.554
8.34393 0.0788552 142.447 16.9619 -4.07486 -240.774
8.38648 0.0677334 138.441 17.9473 -5.03575 -239.552
8.41608 0.0590962 135.793 18.5043 -5.5923 -238.71
8.46201 0.0446019 131.857 19.1874 -6.28023 -237.414
8.49346 0.0341095 129.257 19.5409 -6.63009 -236.535
8.54154 0.017497 125.393 19.9189 -6.97644 -235.203
8.57401 0.00607102 122.841 20.0707 -7.08211 -234.313
8.62303 -0.0111812 119.05 20.1514 -7.04827 -232.981
8.67202 -0.028078 115.301 20.0605 -6.79328 -231.665
8.70448 -0.0388894 112.825 19.9081 -6.51116 -230.801
8.75255 -0.0540839 109.146 19.547 -5.93969 -229.533
8.78403 -0.0633563 106.715 19.2214 -5.47246 -228.711
8.83013 -0.0757229 103.101 18.6119 -4.66425 -227.517
8.85996 -0.0828157 100.713 18.1286 -4.06648 -226.75
8.90312 -0.0915587 97.1593 17.2947 -3.10203 -225.651
8.9307 -0.0960485 94.809 16.6699 -2.42525 -224.954
8.97006 -0.100685 91.3099 15.6364 -1.37772 -223.967
8.99484 -0.102346 88.9938 14.8871 -0.667883 -223.35
9.02964 -0.102674 85.5427 13.6796 0.397664 -222.489
9.05116 -0.101457 83.2562 12.823 1.09937 -221.96
9.08075 -0.0975241 79.8458 11.4678 2.12364 -221.237
9.09861 -0.093541 77.5841 10.5216 2.77886 -220.803
9.12245 -0.0856303 74.207 9.04545 3.70527 -220.226
9.13631 -0.0791455 71.9649 8.02773 4.27653 -219.892
9.15396 -0.0677684 68.6134 6.45819 5.04884 -219.468
9.16358 -0.0591989 66.3856 5.38759 5.49857 -219.238
9.17471 -0.0450951 63.0517 3.75305 6.06068 -218.971
9.17991 -0.0350093 60.8329 2.64883 6.35226 -218.847
9.18433 -0.0191399 57.5084 0.978653 6.6523 -218.742
9.18501 -0.00824576 55.2932 -0.139314 6.7547 -218.726
9.18263 0.00824155 51.9698 -1.81489 6.75471 -218.783
9.17878 0.0191356 49.7527 -2.92625 6.65223 -218.874
9.16964 0.0350043 46.4224 -4.57657 6.35156 -219.093
